日期,行业层级,一级行业代码,一级行业,指数代码,指数名称,收盘价,成交额,日收益率,20日年化波动率
2026-08-11,二级行业,801030,基础化工,801039,非金属材料Ⅱ,6128.87000000,39.93931522,-0.01171168,0.82445187
2024-06-17,二级行业,801110,家用电器,801117,其他家电Ⅱ,473.77000000,0.79529547,-0.01320531,0.27218433
2026-08-11,二级行业,801110,家用电器,801114,厨卫电器,7864.59000000,7.22051767,-0.00370290,0.30341377
2026-08-11,二级行业,801110,家用电器,801116,家电零部件Ⅱ,6640.81000000,86.35363130,0.01257020,0.45144904
2026-08-11,二级行业,801110,家用电器,801113,小家电,4097.50000000,19.86591742,0.00007078,0.30758450
2026-08-11,二级行业,801110,家用电器,801115,照明设备Ⅱ,4332.46000000,11.49135043,-0.00903938,0.39637169
2026-08-11,二级行业,801110,家用电器,801111,白色家电,19555.03000000,43.60416989,0.00001994,0.19710365
2026-08-11,二级行业,801110,家用电器,801112,黑色家电,1919.86000000,19.55879339,0.00490976,0.33624886
2026-08-11,二级行业,801710,建筑材料,801711,水泥,4039.31000000,34.98049365,-0.01432162,0.22582111
2026-08-11,二级行业,801710,建筑材料,801712,玻璃玻纤,21102.55000000,286.50506255,-0.00640018,0.97458162
2026-08-11,二级行业,801710,建筑材料,801713,装修建材,4422.85000000,34.15860898,-0.00638246,0.28080098
2026-08-11,二级行业,801720,建筑装饰,801724,专业工程,1768.67000000,69.83305243,-0.01136389,0.30056823
2026-08-11,二级行业,801720,建筑装饰,801723,基础建设,2079.20000000,45.92220264,-0.00618980,0.16930753
2026-08-11,二级行业,801720,建筑装饰,801726,工程咨询服务Ⅱ,2258.81000000,107.90171325,0.02364228,0.47452762
2026-08-11,二级行业,801720,建筑装饰,801721,房屋建设Ⅱ,2767.37000000,17.24664487,-0.00190792,0.18087424
2026-08-11,二级行业,801720,建筑装饰,801722,装修装饰Ⅱ,4005.03000000,32.71129797,0.01597646,0.41989317
2026-08-11,二级行业,801180,房地产,801181,房地产开发,2196.93000000,118.62882469,0.00027318,0.24556738
2026-08-11,二级行业,801180,房地产,801183,房地产服务,745.51000000,8.54485912,-0.00589388,0.29362733
2026-08-11,二级行业,801050,有色金属,801054,小金属,38210.17000000,549.78598195,-0.04414691,0.64078373
2026-08-11,二级行业,801050,有色金属,801055,工业金属,3427.12000000,869.76719497,-0.04838701,0.44529190
