entry_signal_date,entry_date,exit_signal_date,exit_date,holding_calendar_days,starting_equity,ending_equity,entry_notional,exit_notional,entry_commission,exit_commission,stamp_duty,cash_dividends,bonus_shares,pnl,return,entry_prices,exit_prices,entry_shares,exit_shares
2011-03-15,2011-03-16,2011-03-16,2011-03-17,1,1000000.0,1001109.9544000002,999075.0,1001787.0,299.72249999999997,300.5361,1001.787,0.0,0.0,1109.9544000001624,0.0011099544000001624,"{""sh.601988"": 3.26, ""sh.601398"": 4.26, ""sh.601939"": 4.85, ""sh.601288"": 2.62}","{""sh.601988"": 3.26, ""sh.601398"": 4.29, ""sh.601939"": 4.85, ""sh.601288"": 2.63}","{""sh.601988"": 76600.0, ""sh.601398"": 58600.0, ""sh.601939"": 51500.0, ""sh.601288"": 95400.0}","{""sh.601988"": 76600.0, ""sh.601398"": 58600.0, ""sh.601939"": 51500.0, ""sh.601288"": 95400.0}"
2011-03-17,2011-03-18,2011-03-23,2011-03-24,6,1001109.9544000002,1015405.2524000001,1000007.0,1015923.0,300.0020999999999,304.77689999999996,1015.923,0.0,0.0,14295.297999999952,0.014279448463348483,"{""sh.601988"": 3.26, ""sh.601398"": 4.28, ""sh.601939"": 4.9, ""sh.601288"": 2.63}","{""sh.601988"": 3.28, ""sh.601398"": 4.4, ""sh.601939"": 4.97, ""sh.601288"": 2.67}","{""sh.601988"": 76700.0, ""sh.601398"": 58400.0, ""sh.601939"": 51000.0, ""sh.601288"": 95100.0}","{""sh.601988"": 76700.0, ""sh.601398"": 58400.0, ""sh.601939"": 51000.0, ""sh.601288"": 95100.0}"
2011-03-31,2011-04-01,2011-04-01,2011-04-06,5,1015405.2524000001,1022237.8229000003,1014639.0,1023106.0,304.39169999999996,306.93179999999995,1023.106,0.0,0.0,6832.570500000147,0.0067289099439369286,"{""sh.601988"": 3.34, ""sh.601398"": 4.49, ""sh.601939"": 4.97, ""sh.601288"": 2.76}","{""sh.601988"": 3.36, ""sh.601398"": 4.51, ""sh.601939"": 5.03, ""sh.601288"": 2.79}","{""sh.601988"": 76000.0, ""sh.601398"": 56500.0, ""sh.601939"": 51000.0, ""sh.601288"": 91900.0}","{""sh.601988"": 76000.0, ""sh.601398"": 56500.0, ""sh.601939"": 51000.0, ""sh.601288"": 91900.0}"
2011-04-25,2011-04-26,2011-06-24,2011-06-27,62,1022237.8229000003,1031496.0949000003,1021745.0,995665.0,306.5235,298.6995,995.665,36939.159999999996,0.0,9258.271999999997,0.009056866995720312,"{""sh.601988"": 3.36, ""sh.601398"": 4.49, ""sh.601939"": 5.13, ""sh.601288"": 2.87}","{""sh.601988"": 3.25, ""sh.601398"": 4.47, ""sh.601939"": 4.94, ""sh.601288"": 2.79}","{""sh.601988"": 76000.0, ""sh.601398"": 56900.0, ""sh.601939"": 49800.0, ""sh.601288"": 89000.0}","{""sh.601988"": 76000.0, ""sh.601398"": 56900.0, ""sh.601939"": 49800.0, ""sh.601288"": 89000.0}"
2011-07-21,2011-07-22,2011-08-25,2011-08-26,35,1031496.0949000003,991061.2825,1030812.0,991976.0,309.2436,297.5928,991.976,0.0,0.0,-40434.812400000286,-0.039200160427093324,"{""sh.601988"": 3.09, ""sh.601398"": 4.36, ""sh.601939"": 4.86, ""sh.601288"": 2.7}","{""sh.601988"": 3.0, ""sh.601398"": 4.16, ""sh.601939"": 4.6, ""sh.601288"": 2.64}","{""sh.601988"": 83400.0, ""sh.601398"": 59100.0, ""sh.601939"": 53000.0, ""sh.601288"": 95500.0}","{""sh.601988"": 83400.0, ""sh.601398"": 59100.0, ""sh.601939"": 53000.0, ""sh.601288"": 95500.0}"
2011-08-29,2011-08-30,2011-10-13,2011-10-14,45,991061.2825,984781.2142999998,990113.0,985411.0,297.03389999999996,295.6232999999999,985.4110000000001,0.0,0.0,-6280.0682000002125,-0.006336710262919804,"{""sh.601988"": 2.99, ""sh.601398"": 4.11, ""sh.601939"": 4.54, ""sh.601288"": 2.61}","{""sh.601988"": 2.96, ""sh.601398"": 4.1, ""sh.601939"": 4.58, ""sh.601288"": 2.57}","{""sh.601988"": 82800.0, ""sh.601398"": 60200.0, ""sh.601939"": 54500.0, ""sh.601288"": 94900.0}","{""sh.601988"": 82800.0, ""sh.601398"": 60200.0, ""sh.601939"": 54500.0, ""sh.601288"": 94900.0}"
2011-10-18,2011-10-19,2011-10-25,2011-10-26,7,984781.2142999998,997588.3454999998,983843.0,998243.0,295.1529,299.4729,998.2429999999999,0.0,0.0,12807.131200000062,0.013005052304032426,"{""sh.601988"": 3.0, ""sh.601398"": 4.17, ""sh.601939"": 4.63, ""sh.601288"": 2.6}","{""sh.601988"": 3.01, ""sh.601398"": 4.23, ""sh.601939"": 4.73, ""sh.601288"": 2.65}","{""sh.601988"": 82000.0, ""sh.601398"": 59000.0, ""sh.601939"": 53100.0, ""sh.601288"": 94600.0}","{""sh.601988"": 82000.0, ""sh.601398"": 59000.0, ""sh.601939"": 53100.0, ""sh.601288"": 94600.0}"
2011-11-17,2011-11-18,2012-01-09,2012-01-10,53,997588.3454999998,1006101.1113999998,996923.0,1007044.0,299.07689999999997,302.11319999999995,1007.0440000000001,0.0,0.0,8512.765899999999,0.00853334538078763,"{""sh.601988"": 2.95, ""sh.601398"": 4.28, ""sh.601939"": 4.74, ""sh.601288"": 2.58}","{""sh.601988"": 2.96, ""sh.601398"": 4.29, ""sh.601939"": 4.74, ""sh.601288"": 2.67}","{""sh.601988"": 84500.0, ""sh.601398"": 58200.0, ""sh.601939"": 52600.0, ""sh.601288"": 96600.0}","{""sh.601988"": 84500.0, ""sh.601398"": 58200.0, ""sh.601939"": 52600.0, ""sh.601288"": 96600.0}"
2012-01-16,2012-01-17,2012-01-17,2012-01-18,1,1006101.1113999998,1016898.6507999998,1005195.0,1017617.0,301.5585,305.28509999999994,1017.617,0.0,0.0,10797.539400000009,0.01073206189482797,"{""sh.601988"": 2.97, ""sh.601398"": 4.3, ""sh.601939"": 4.76, ""sh.601288"": 2.65}","{""sh.601988"": 3.0, ""sh.601398"": 4.35, ""sh.601939"": 4.82, ""sh.601288"": 2.69}","{""sh.601988"": 84600.0, ""sh.601398"": 58400.0, ""sh.601939"": 52800.0, ""sh.601288"": 94900.0}","{""sh.601988"": 84600.0, ""sh.601398"": 58400.0, ""sh.601939"": 52800.0, ""sh.601288"": 94900.0}"
2012-03-07,2012-03-08,2012-03-08,2012-03-09,1,1016898.6507999998,1018589.2694999998,1016290.0,1019611.0,304.887,305.88329999999996,1019.6110000000001,0.0,0.0,1690.6186999999918,0.0016625242827001223,"{""sh.601988"": 3.01, ""sh.601398"": 4.33, ""sh.601939"": 4.79, ""sh.601288"": 2.69}","{""sh.601988"": 3.02, ""sh.601398"": 4.34, ""sh.601939"": 4.79, ""sh.601288"": 2.71}","{""sh.601988"": 84400.0, ""sh.601398"": 58700.0, ""sh.601939"": 53000.0, ""sh.601288"": 94500.0}","{""sh.601988"": 84400.0, ""sh.601398"": 58700.0, ""sh.601939"": 53000.0, ""sh.601288"": 94500.0}"
2012-03-14,2012-03-15,2012-04-12,2012-04-13,29,1018589.2694999998,1016206.2010999998,1017532.0,1016776.0,305.2595999999999,305.03279999999995,1016.7760000000001,0.0,0.0,-2383.068399999989,-0.002339577365830467,"{""sh.601988"": 3.04, ""sh.601398"": 4.31, ""sh.601939"": 4.76, ""sh.601288"": 2.7}","{""sh.601988"": 3.05, ""sh.601398"": 4.34, ""sh.601939"": 4.75, ""sh.601288"": 2.67}","{""sh.601988"": 83700.0, ""sh.601398"": 59000.0, ""sh.601939"": 53400.0, ""sh.601288"": 94300.0}","{""sh.601988"": 83700.0, ""sh.601398"": 59000.0, ""sh.601939"": 53400.0, ""sh.601288"": 94300.0}"
2012-04-17,2012-04-18,2012-04-18,2012-04-19,1,1016206.2010999998,1020915.7836999999,1015108.0,1021450.0,304.5324,306.435,1021.4500000000002,0.0,0.0,4709.582600000082,0.004634475360317777,"{""sh.601988"": 3.05, ""sh.601398"": 4.36, ""sh.601939"": 4.7, ""sh.601288"": 2.68}","{""sh.601988"": 3.07, ""sh.601398"": 4.38, ""sh.601939"": 4.73, ""sh.601288"": 2.7}","{""sh.601988"": 83200.0, ""sh.601398"": 58200.0, ""sh.601939"": 54000.0, ""sh.601288"": 94700.0}","{""sh.601988"": 83200.0, ""sh.601398"": 58200.0, ""sh.601939"": 54000.0, ""sh.601288"": 94700.0}"
2012-05-11,2012-05-14,2012-05-29,2012-06-01,18,1020915.7836999999,989144.0486999998,1020604.0,990426.0,306.1812,297.1278,990.4259999999999,0.0,0.0,-31771.735000000102,-0.03112081868776,"{""sh.601988"": 3.06, ""sh.601398"": 4.37, ""sh.601939"": 4.7, ""sh.601288"": 2.73}","{""sh.601988"": 3.03, ""sh.601398"": 4.21, ""sh.601939"": 4.5, ""sh.601288"": 2.65}","{""sh.601988"": 83400.0, ""sh.601398"": 58400.0, ""sh.601939"": 54300.0, ""sh.601288"": 93400.0}","{""sh.601988"": 83400.0, ""sh.601398"": 58400.0, ""sh.601939"": 54300.0, ""sh.601288"": 93400.0}"
2012-08-13,2012-08-14,2012-09-07,2012-09-10,27,989144.0486999998,972547.2357999998,988349.0,973314.0,296.50469999999996,291.9942,973.3140000000001,0.0,0.0,-16596.81290000002,-0.016778964521712156,"{""sh.601988"": 2.77, ""sh.601398"": 3.83, ""sh.601939"": 4.07, ""sh.601288"": 2.53}","{""sh.601988"": 2.74, ""sh.601398"": 3.78, ""sh.601939"": 4.0, ""sh.601288"": 2.48}","{""sh.601988"": 89200.0, ""sh.601398"": 64500.0, ""sh.601939"": 60700.0, ""sh.601288"": 97700.0}","{""sh.601988"": 89200.0, ""sh.601398"": 64500.0, ""sh.601939"": 60700.0, ""sh.601288"": 97700.0}"
2012-09-17,2012-09-18,2012-09-28,2012-10-08,20,972547.2357999998,973960.2633999998,971943.0,974915.0,291.5829,292.47450000000003,974.9150000000001,0.0,0.0,1413.0276000000304,0.0014529141084213759,"{""sh.601988"": 2.67, ""sh.601398"": 3.75, ""sh.601939"": 3.95, ""sh.601288"": 2.46}","{""sh.601988"": 2.7, ""sh.601398"": 3.75, ""sh.601939"": 3.97, ""sh.601288"": 2.45}","{""sh.601988"": 91000.0, ""sh.601398"": 64800.0, ""sh.601939"": 61500.0, ""sh.601288"": 98800.0}","{""sh.601988"": 91000.0, ""sh.601398"": 64800.0, ""sh.601939"": 61500.0, ""sh.601288"": 98800.0}"
2012-10-26,2012-10-29,2012-11-01,2012-11-02,4,973960.2633999998,991184.5483999997,973292.0,992098.0,291.9876,297.6294,992.098,0.0,0.0,17224.284999999916,0.017684792334208405,"{""sh.601988"": 2.71, ""sh.601398"": 3.82, ""sh.601939"": 4.11, ""sh.601288"": 2.48}","{""sh.601988"": 2.77, ""sh.601398"": 3.87, ""sh.601939"": 4.2, ""sh.601288"": 2.53}","{""sh.601988"": 89800.0, ""sh.601398"": 63700.0, ""sh.601939"": 59200.0, ""sh.601288"": 98100.0}","{""sh.601988"": 89800.0, ""sh.601398"": 63700.0, ""sh.601939"": 59200.0, ""sh.601288"": 98100.0}"
2012-11-08,2012-11-09,2012-12-05,2012-12-06,27,991184.5483999997,994146.6243999999,990004.0,994556.0,297.0012,298.3668,994.556,0.0,0.0,2962.0760000001173,0.002988420274288568,"{""sh.601988"": 2.8, ""sh.601398"": 3.86, ""sh.601939"": 4.26, ""sh.601288"": 2.56}","{""sh.601988"": 2.77, ""sh.601398"": 3.9, ""sh.601939"": 4.24, ""sh.601288"": 2.62}","{""sh.601988"": 88400.0, ""sh.601398"": 64100.0, ""sh.601939"": 58100.0, ""sh.601288"": 96700.0}","{""sh.601988"": 88400.0, ""sh.601398"": 64100.0, ""sh.601939"": 58100.0, ""sh.601288"": 96700.0}"
2013-02-21,2013-02-22,2013-03-20,2013-03-21,27,994146.6243999999,991301.7352999998,993452.0,992195.0,298.0356,297.65849999999995,992.195,0.0,0.0,-2844.8891000000294,-0.0028616393499470093,"{""sh.601988"": 2.97, ""sh.601398"": 4.16, ""sh.601939"": 4.66, ""sh.601288"": 2.94}","{""sh.601988"": 2.98, ""sh.601398"": 4.16, ""sh.601939"": 4.7, ""sh.601288"": 2.89}","{""sh.601988"": 83600.0, ""sh.601398"": 59700.0, ""sh.601939"": 53300.0, ""sh.601288"": 84500.0}","{""sh.601988"": 83600.0, ""sh.601398"": 59700.0, ""sh.601939"": 53300.0, ""sh.601288"": 84500.0}"
2013-03-26,2013-03-27,2013-04-19,2013-04-22,26,991301.7352999998,967119.9602999999,990743.0,968117.0,297.2228999999999,290.4351,968.117,0.0,0.0,-24181.774999999907,-0.02439396012222426,"{""sh.601988"": 3.0, ""sh.601398"": 4.14, ""sh.601939"": 4.7, ""sh.601288"": 2.87}","{""sh.601988"": 2.91, ""sh.601398"": 4.1, ""sh.601939"": 4.67, ""sh.601288"": 2.74}","{""sh.601988"": 82600.0, ""sh.601398"": 59800.0, ""sh.601939"": 52700.0, ""sh.601288"": 86300.0}","{""sh.601988"": 82600.0, ""sh.601398"": 59800.0, ""sh.601939"": 52700.0, ""sh.601288"": 86300.0}"
2013-04-23,2013-04-24,2013-05-06,2013-05-07,13,967119.9602999999,978698.6965000001,966362.0,979504.0,289.9086,293.85119999999995,979.5040000000001,0.0,0.0,11578.73620000016,0.011972388819695588,"{""sh.601988"": 2.87, ""sh.601398"": 4.07, ""sh.601939"": 4.66, ""sh.601288"": 2.69}","{""sh.601988"": 2.9, ""sh.601398"": 4.09, ""sh.601939"": 4.79, ""sh.601288"": 2.72}","{""sh.601988"": 84200.0, ""sh.601398"": 59400.0, ""sh.601939"": 51800.0, ""sh.601288"": 89800.0}","{""sh.601988"": 84200.0, ""sh.601398"": 59400.0, ""sh.601939"": 51800.0, ""sh.601288"": 89800.0}"
2013-06-04,2013-06-05,2013-07-11,2013-07-12,37,978698.6965000001,970266.5530000001,978054.0,915021.0,293.4162,274.5063,915.021,56083.8,0.0,-8432.143500000006,-0.008615668468911673,"{""sh.601988"": 2.95, ""sh.601398"": 4.21, ""sh.601939"": 4.79, ""sh.601288"": 2.73}","{""sh.601988"": 2.72, ""sh.601398"": 3.97, ""sh.601939"": 4.5, ""sh.601288"": 2.56}","{""sh.601988"": 82900.0, ""sh.601398"": 58100.0, ""sh.601939"": 51000.0, ""sh.601288"": 89600.0}","{""sh.601988"": 82900.0, ""sh.601398"": 58100.0, ""sh.601939"": 51000.0, ""sh.601288"": 89600.0}"
2013-07-19,2013-07-22,2013-07-22,2013-07-23,1,970266.5530000001,975091.1114,969464.0,975848.0,290.8392,292.7543999999999,975.848,0.0,0.0,4824.55839999998,0.004972405144836503,"{""sh.601988"": 2.63, ""sh.601398"": 3.92, ""sh.601939"": 4.31, ""sh.601288"": 2.5}","{""sh.601988"": 2.65, ""sh.601398"": 3.91, ""sh.601939"": 4.35, ""sh.601288"": 2.53}","{""sh.601988"": 92200.0, ""sh.601398"": 61800.0, ""sh.601939"": 56200.0, ""sh.601288"": 97000.0}","{""sh.601988"": 92200.0, ""sh.601398"": 61800.0, ""sh.601939"": 56200.0, ""sh.601288"": 97000.0}"
2013-07-26,2013-07-29,2013-08-01,2013-08-02,4,975091.1114,985206.9608,974346.0,986036.0,292.3038,295.8108,986.0360000000001,0.0,0.0,10115.849399999948,0.010374260704187923,"{""sh.601988"": 2.65, ""sh.601398"": 3.9, ""sh.601939"": 4.25, ""sh.601288"": 2.48}","{""sh.601988"": 2.69, ""sh.601398"": 3.93, ""sh.601939"": 4.34, ""sh.601288"": 2.49}","{""sh.601988"": 91900.0, ""sh.601398"": 62500.0, ""sh.601939"": 57300.0, ""sh.601288"": 98200.0}","{""sh.601988"": 91900.0, ""sh.601398"": 62500.0, ""sh.601939"": 57300.0, ""sh.601288"": 98200.0}"
2013-09-26,2013-09-27,2013-10-08,2013-10-09,12,985206.9608,987867.3755000001,984420.0,988661.0,295.32599999999996,296.5983,988.6610000000001,0.0,0.0,2660.414700000081,0.002700361249822872,"{""sh.601988"": 2.76, ""sh.601398"": 3.85, ""sh.601939"": 4.27, ""sh.601288"": 2.49}","{""sh.601988"": 2.79, ""sh.601398"": 3.85, ""sh.601939"": 4.28, ""sh.601288"": 2.5}","{""sh.601988"": 89200.0, ""sh.601398"": 63900.0, ""sh.601939"": 57600.0, ""sh.601288"": 98900.0}","{""sh.601988"": 89200.0, ""sh.601398"": 63900.0, ""sh.601939"": 57600.0, ""sh.601288"": 98900.0}"
2013-10-10,2013-10-11,2013-10-11,2013-10-14,3,987867.3755000001,995261.4165999999,987049.0,996034.0,296.11469999999997,298.81019999999995,996.034,0.0,0.0,7394.0410999997985,0.007484851998738567,"{""sh.601988"": 2.81, ""sh.601398"": 3.87, ""sh.601939"": 4.29, ""sh.601288"": 2.5}","{""sh.601988"": 2.84, ""sh.601398"": 3.9, ""sh.601939"": 4.35, ""sh.601288"": 2.51}","{""sh.601988"": 87800.0, ""sh.601398"": 63800.0, ""sh.601939"": 57500.0, ""sh.601288"": 98700.0}","{""sh.601988"": 87800.0, ""sh.601398"": 63800.0, ""sh.601939"": 57500.0, ""sh.601288"": 98700.0}"
2013-10-16,2013-10-17,2013-10-21,2013-10-22,5,995261.4165999999,999359.5112999998,994687.0,1000384.0,298.4061,300.11519999999996,1000.384,0.0,0.0,4098.0946999999,0.004117606320960137,"{""sh.601988"": 2.81, ""sh.601398"": 3.86, ""sh.601939"": 4.28, ""sh.601288"": 2.5}","{""sh.601988"": 2.85, ""sh.601398"": 3.86, ""sh.601939"": 4.3, ""sh.601288"": 2.51}","{""sh.601988"": 88500.0, ""sh.601398"": 64400.0, ""sh.601939"": 58100.0, ""sh.601288"": 99500.0}","{""sh.601988"": 88500.0, ""sh.601398"": 64400.0, ""sh.601939"": 58100.0, ""sh.601288"": 99500.0}"
2013-10-23,2013-10-24,2013-11-18,2013-11-19,26,999359.5112999998,1014547.7808999998,998675.0,1015483.0,299.6025,304.64489999999995,1015.483,0.0,0.0,15188.2696,0.015198003749664221,"{""sh.601988"": 2.81, ""sh.601398"": 3.85, ""sh.601939"": 4.26, ""sh.601288"": 2.5}","{""sh.601988"": 2.84, ""sh.601398"": 3.83, ""sh.601939"": 4.37, ""sh.601288"": 2.59}","{""sh.601988"": 88900.0, ""sh.601398"": 64800.0, ""sh.601939"": 58600.0, ""sh.601288"": 99900.0}","{""sh.601988"": 88900.0, ""sh.601398"": 64800.0, ""sh.601939"": 58600.0, ""sh.601288"": 99900.0}"
2013-12-11,2013-12-12,2014-01-22,2014-01-23,42,1014547.7808999998,919136.8315999998,1013771.0,919860.0,304.13129999999995,275.95799999999997,919.86,0.0,0.0,-95410.94929999998,-0.09404283474491605,"{""sh.601988"": 2.79, ""sh.601398"": 3.78, ""sh.601939"": 4.37, ""sh.601288"": 2.56}","{""sh.601988"": 2.5, ""sh.601398"": 3.41, ""sh.601939"": 3.94, ""sh.601288"": 2.38}","{""sh.601988"": 90900.0, ""sh.601398"": 67000.0, ""sh.601939"": 58000.0, ""sh.601288"": 99000.0}","{""sh.601988"": 90900.0, ""sh.601398"": 67000.0, ""sh.601939"": 58000.0, ""sh.601288"": 99000.0}"
2014-01-23,2014-01-24,2014-01-24,2014-01-27,3,919136.8315999998,916407.8900999998,918488.0,917227.0,275.54639999999995,275.1681,917.2270000000001,0.0,0.0,-2728.941499999957,-0.0029690263801631315,"{""sh.601988"": 2.48, ""sh.601398"": 3.4, ""sh.601939"": 3.92, ""sh.601288"": 2.36}","{""sh.601988"": 2.48, ""sh.601398"": 3.39, ""sh.601939"": 3.91, ""sh.601288"": 2.36}","{""sh.601988"": 92600.0, ""sh.601398"": 67500.0, ""sh.601939"": 58600.0, ""sh.601288"": 97300.0}","{""sh.601988"": 92600.0, ""sh.601398"": 67500.0, ""sh.601939"": 58600.0, ""sh.601288"": 97300.0}"
2014-01-27,2014-01-28,2014-01-29,2014-01-30,2,916407.8900999998,927657.7045999998,915397.0,928128.0,274.61909999999995,278.4384,928.128,0.0,0.0,11249.814499999979,0.012275990442173496,"{""sh.601988"": 2.48, ""sh.601398"": 3.36, ""sh.601939"": 3.91, ""sh.601288"": 2.37}","{""sh.601988"": 2.52, ""sh.601398"": 3.43, ""sh.601939"": 3.95, ""sh.601288"": 2.39}","{""sh.601988"": 92300.0, ""sh.601398"": 68100.0, ""sh.601939"": 58500.0, ""sh.601288"": 96600.0}","{""sh.601988"": 92300.0, ""sh.601398"": 68100.0, ""sh.601939"": 58500.0, ""sh.601288"": 96600.0}"
2014-02-24,2014-02-25,2014-03-21,2014-03-24,27,927657.7045999998,931027.9337999998,927158.0,932018.0,278.14739999999995,279.6054,932.018,0.0,0.0,3370.2291999999434,0.003633052561616103,"{""sh.601988"": 2.53, ""sh.601398"": 3.37, ""sh.601939"": 3.89, ""sh.601288"": 2.35}","{""sh.601988"": 2.54, ""sh.601398"": 3.35, ""sh.601939"": 3.88, ""sh.601288"": 2.41}","{""sh.601988"": 91600.0, ""sh.601398"": 68800.0, ""sh.601939"": 59600.0, ""sh.601288"": 98600.0}","{""sh.601988"": 91600.0, ""sh.601398"": 68800.0, ""sh.601939"": 59600.0, ""sh.601288"": 98600.0}"
2014-03-31,2014-04-01,2014-04-01,2014-04-02,1,931027.9337999998,933140.9131999998,930208.0,933814.0,279.0624,280.1442,933.8140000000001,0.0,0.0,2112.9794000000693,0.002269512356493884,"{""sh.601988"": 2.58, ""sh.601398"": 3.45, ""sh.601939"": 4.0, ""sh.601288"": 2.42}","{""sh.601988"": 2.59, ""sh.601398"": 3.45, ""sh.601939"": 4.03, ""sh.601288"": 2.43}","{""sh.601988"": 90200.0, ""sh.601398"": 67400.0, ""sh.601939"": 58100.0, ""sh.601288"": 96100.0}","{""sh.601988"": 90200.0, ""sh.601398"": 67400.0, ""sh.601939"": 58100.0, ""sh.601288"": 96100.0}"
2014-04-21,2014-04-22,2014-05-23,2014-05-26,34,933140.9131999998,957115.2991999999,932790.0,958290.0,279.837,287.48699999999997,958.2900000000002,0.0,0.0,23974.386000000057,0.0256921389480022,"{""sh.601988"": 2.6, ""sh.601398"": 3.43, ""sh.601939"": 3.95, ""sh.601288"": 2.4}","{""sh.601988"": 2.68, ""sh.601398"": 3.53, ""sh.601939"": 4.03, ""sh.601288"": 2.47}","{""sh.601988"": 89700.0, ""sh.601398"": 68000.0, ""sh.601939"": 59000.0, ""sh.601288"": 97200.0}","{""sh.601988"": 89700.0, ""sh.601398"": 68000.0, ""sh.601939"": 59000.0, ""sh.601288"": 97200.0}"
2014-06-04,2014-06-05,2014-06-05,2014-06-06,1,957115.2991999999,967581.6627999999,956263.0,968275.0,286.8789,290.4825,968.275,0.0,0.0,10466.36360000004,0.010935321594742347,"{""sh.601988"": 2.71, ""sh.601398"": 3.57, ""sh.601939"": 4.03, ""sh.601288"": 2.48}","{""sh.601988"": 2.73, ""sh.601398"": 3.63, ""sh.601939"": 4.07, ""sh.601288"": 2.52}","{""sh.601988"": 88200.0, ""sh.601398"": 67000.0, ""sh.601939"": 59300.0, ""sh.601288"": 96400.0}","{""sh.601988"": 88200.0, ""sh.601398"": 67000.0, ""sh.601939"": 59300.0, ""sh.601288"": 96400.0}"
2014-06-06,2014-06-09,2014-06-10,2014-06-11,2,967581.6627999999,985602.9026,967055.0,986649.0,290.1165,295.99469999999997,986.6490000000001,0.0,0.0,18021.239800000098,0.018625032380057728,"{""sh.601988"": 2.7, ""sh.601398"": 3.61, ""sh.601939"": 4.05, ""sh.601288"": 2.5}","{""sh.601988"": 2.74, ""sh.601398"": 3.72, ""sh.601939"": 4.13, ""sh.601288"": 2.54}","{""sh.601988"": 89500.0, ""sh.601398"": 67000.0, ""sh.601939"": 59700.0, ""sh.601288"": 96700.0}","{""sh.601988"": 89500.0, ""sh.601398"": 67000.0, ""sh.601939"": 59700.0, ""sh.601288"": 96700.0}"
2014-06-19,2014-06-20,2014-06-30,2014-07-01,11,985602.9026,989483.9846999998,984940.0,972643.0,295.48199999999997,291.7929,972.6429999999999,17738.0,0.0,3881.082099999767,0.003937774624812439,"{""sh.601988"": 2.72, ""sh.601398"": 3.45, ""sh.601939"": 4.11, ""sh.601288"": 2.49}","{""sh.601988"": 2.56, ""sh.601398"": 3.4, ""sh.601939"": 4.14, ""sh.601288"": 2.53}","{""sh.601988"": 90500.0, ""sh.601398"": 71400.0, ""sh.601939"": 59900.0, ""sh.601288"": 98900.0}","{""sh.601988"": 90500.0, ""sh.601398"": 71400.0, ""sh.601939"": 59900.0, ""sh.601288"": 98900.0}"
2014-07-09,2014-07-10,2014-07-14,2014-07-15,5,989483.9846999998,996024.5829999996,988643.0,996776.0,296.5929,299.0328,996.7760000000001,0.0,0.0,6540.598299999838,0.006610110321273034,"{""sh.601988"": 2.54, ""sh.601398"": 3.42, ""sh.601939"": 3.89, ""sh.601288"": 2.35}","{""sh.601988"": 2.57, ""sh.601398"": 3.46, ""sh.601939"": 3.91, ""sh.601288"": 2.36}","{""sh.601988"": 97300.0, ""sh.601398"": 72300.0, ""sh.601939"": 63500.0, ""sh.601288"": 105200.0}","{""sh.601988"": 97300.0, ""sh.601398"": 72300.0, ""sh.601939"": 63500.0, ""sh.601288"": 105200.0}"
2014-08-26,2014-08-27,2014-09-01,2014-09-02,6,996024.5829999996,989328.2547999995,995607.0,990497.0,298.6821,297.1491,990.4970000000001,0.0,0.0,-6696.328200000105,-0.006723055147726317,"{""sh.601988"": 2.68, ""sh.601398"": 3.49, ""sh.601939"": 4.06, ""sh.601288"": 2.45}","{""sh.601988"": 2.67, ""sh.601398"": 3.48, ""sh.601939"": 4.02, ""sh.601288"": 2.44}","{""sh.601988"": 92900.0, ""sh.601398"": 71300.0, ""sh.601939"": 61300.0, ""sh.601288"": 101600.0}","{""sh.601988"": 92900.0, ""sh.601398"": 71300.0, ""sh.601939"": 61300.0, ""sh.601288"": 101600.0}"
2014-10-17,2014-10-20,2014-10-20,2014-10-21,1,989328.2547999995,985621.1379999996,988677.0,986549.0,296.6031,295.9647,986.5490000000001,0.0,0.0,-3707.1167999999598,-0.0037471049492560815,"{""sh.601988"": 2.68, ""sh.601398"": 3.52, ""sh.601939"": 4.1, ""sh.601288"": 2.47}","{""sh.601988"": 2.67, ""sh.601398"": 3.52, ""sh.601939"": 4.08, ""sh.601288"": 2.47}","{""sh.601988"": 92200.0, ""sh.601398"": 70200.0, ""sh.601939"": 60300.0, ""sh.601288"": 100100.0}","{""sh.601988"": 92200.0, ""sh.601398"": 70200.0, ""sh.601939"": 60300.0, ""sh.601288"": 100100.0}"
2014-10-21,2014-10-22,2014-10-29,2014-10-30,8,985621.1379999996,991334.6524999994,984998.0,992297.0,295.4993999999999,297.6891,992.297,0.0,0.0,5713.514499999816,0.005796866848445998,"{""sh.601988"": 2.66, ""sh.601398"": 3.5, ""sh.601939"": 4.06, ""sh.601288"": 2.46}","{""sh.601988"": 2.69, ""sh.601398"": 3.55, ""sh.601939"": 4.06, ""sh.601288"": 2.47}","{""sh.601988"": 92600.0, ""sh.601398"": 70400.0, ""sh.601939"": 60600.0, ""sh.601288"": 100100.0}","{""sh.601988"": 92600.0, ""sh.601398"": 70400.0, ""sh.601939"": 60600.0, ""sh.601288"": 100100.0}"
